,Unnamed: 0,Zip Code,City,Street,Lat,Lon,TruliaEst,Beds,Baths,Sqft,Price_Per_Sqft,YearBuilt,Cluster
834,2786,95060,1,414 Dufour St,36.973101,-122.049611,685672,3,2,1220,338,1979,4
835,2787,95060,1,415 Dufour St,36.9733462,-122.050587,565286,2,1.5,1088,159,1980,4
836,2788,95060,1,416 Dufour St,36.9730289,-122.04956,563312,2,2,1012,194,1979,4
837,2790,95060,1,419 Dufour St,36.973101,-122.049505,574043,2,1.5,1088,404,1979,4
838,2793,95060,1,424 Dufour St,36.973052,-122.049409,570938,2,1.5,1088,151,1978,4
839,2795,95060,1,426 Dufour St,36.972977,-122.049364,685364,3,2,1220,228,1979,4
840,2805,95060,1,429 Dufour St,36.9764551,-122.0495522,1020479,3,2.5,1884,138,1994,0
841,2807,95060,1,441 Dufour St,36.9768446,-122.0479844,1042663,2,1.5,2066,119,1996,0
842,2810,95060,1,446 Dufour St,36.9523905,-122.0343095,1397794,3,2,1694,945,1954,5
843,2811,95060,1,450 Dufour St,36.95247,-122.0344222,2369892,3,3,3761,175,1982,1
844,2813,95060,1,503 Dufour St,36.9524545,-122.0348259,2297015,3,3.5,2459,569,2015,1
845,2816,95060,1,504 Dufour St,36.9527693,-122.035688,1833148,4,2.5,2425,616,1979,3
846,2829,95060,1,511 Dufour St,36.951355,-122.0437878,1856384,4,3,2567,584,1987,3
847,2831,95060,1,515 Dufour St,36.9509072,-122.0445955,1274759,2,2,1533,139,1941,5
848,2833,95060,1,524 Dufour St,36.9505583,-122.0458285,1203789,3,2,1355,886,1956,0
849,2841,95060,1,536 Dufour St,36.9499195,-122.0505623,2000425,3,2.5,2342,747,2001,1
850,2842,95060,1,540 Dufour St,36.9498748,-122.0509619,1332557,2,1.5,1548,420,1966,5
851,2844,95060,1,546 Dufour St,36.9500077,-122.0512727,2311127,3,3.5,2064,872,1966,1
852,2848,95060,1,803 E Cliff Dr,36.9503241,-122.0526046,1966464,3,2,2128,916,1975,3
853,2849,95060,1,807 E Cliff Dr,36.9500547,-122.0536257,2834922,4,3.5,2850,412,1996,1
854,2860,95060,1,115 Easterby Ave,36.9579995,-122.0368788,887508,2,1.5,994,171,1900,2
855,2870,95060,1,123 Eastridge Ct,36.9589491,-122.0364267,1327638,2,3,1563,121,1946,5
856,2871,95060,1,124 Eastridge Ct,36.9591464,-122.0364429,909277,2,2,1068,282,1938,2
857,2880,95060,1,125 Eastridge Ct,36.9600723,-122.0359989,1295507,4,2,2028,126,1911,5
858,2890,95060,1,130 Eastridge Ct,36.9610303,-122.0381594,961957,3,2,1717,151,1952,2
859,2891,95060,1,131 Eastridge Ct,36.9613418,-122.0381765,885983,2,2,1254,100,1900,2
860,2897,95060,1,3 Eastridge Dr,36.9583197,-122.0400557,1064057,3,2,1332,195,1973,0
861,2904,95060,1,7 Eastridge Dr,36.9586977,-122.0402995,763431,2,1.5,912,204,1989,2
862,2908,95060,1,9 Eastridge Dr,33.1545946,-117.3492423,599500,2,2,1099,545,2014,4
863,2914,95060,1,11 Eastridge Dr,36.9726822,-122.0290717,2101737,7,2,3155,165,1948,1
864,2916,95060,1,15 Eastridge Dr,36.9728878,-122.0302707,1319350,5,3,1996,390,1888,5
865,2924,95060,1,16 Eastridge Dr,36.9728939,-122.032225,634476,2,1.5,1096,251,1979,4
866,2926,95060,1,19 Eastridge Dr,36.973077,-122.032353,683527,3,2.5,1230,557,1979,4
867,2928,95060,1,20 Eastridge Dr,36.9721391,-122.032824,1592329,4,3,2928,476,1868,3
868,2929,95060,1,21 Eastridge Dr,36.972736,-122.034067,563020,2,1.5,1080,162,1979,4
869,2931,95060,1,22 Eastridge Dr,36.9732268,-122.0389628,819586,2,1.5,1085,668,1908,2
870,2932,95060,1,23 Eastridge Dr,36.9741089,-122.0410164,1322303,3,2,1971,134,1927,5
871,2939,95060,1,26 Eastridge Dr,36.9702595,-122.0338675,1356883,5,1.5,2445,303,1910,5
872,2946,95060,1,29 Eastridge Dr,36.9637109,-122.0566446,913407,2,2,1645,143,1975,2
873,2949,95060,1,31 Eastridge Dr,36.9644708,-122.0563449,1017572,4,2,1728,165,1971,0
874,2950,95060,1,33 Eastridge Dr,36.964722,-122.057197,923663,3,2.5,1991,462,1981,2
875,2954,95060,1,38 Eastridge Dr,36.9650494,-122.0563338,1120857,3,2,1776,189,1962,0
876,2955,95060,1,100 Echo St,36.9652004,-122.0563338,1256079,3,2.5,2180,202,1963,5
877,2957,95060,1,101 Echo St,36.9661545,-122.0564226,952921,3,2,1161,170,1974,2
878,2972,95060,1,111 Echo St,36.9693307,-122.058154,1716043,4,3,3085,311,1989,3
879,2974,95060,1,112 Echo St,36.9709312,-122.0586646,1195232,4,2.5,1860,301,1977,0
880,2975,95060,1,115 Echo St,36.9708845,-122.0577545,1613785,6,3,2912,309,1978,3
881,2977,95060,1,116 Echo St,36.9723447,-122.0576657,1790033,3,3,2658,159,1998,3
882,2978,95060,1,118 Echo St,36.97184,-122.057879,789457,2,2,1170,191,1998,2
883,2979,95060,1,122 Echo St,36.9720492,-122.0580208,1407539,5,3,2658,310,1998,5
884,2981,95060,1,124 Echo St,36.9723847,-122.0582369,798995,2,2,1170,491,1998,2
885,2982,95060,1,130 Echo St,36.972411,-122.058168,789699,2,2,1170,329,1998,2
886,2984,95060,1,Single Family Home;$406/sqft;Lot Size: 5%968 sqft;Built in 1987;Rooms: Dining Room;Heating: Forced Air;Washer;Dryer;Fireplace;Garage;Luxury;Roof: Composition;MLS/Source ID: ML81711834;,36.973008,-122.0578433,1283888,4,2.5,1987,184,1980,5
887,2985,95060,1,33 Edgewood Way,36.9730143,-122.0581984,1341508,3,3,2028,153,1979,5
888,2987,95060,1,39 Edgewood Way,36.973988,-122.058598,2268812,4,3,4032,207,1976,1
889,2988,95060,1,40 Edgewood Way,36.9742253,-122.0586868,952099,3,2,1208,493,1956,2
890,2990,95060,1,200 El Rancho Dr,36.974891,-122.0587312,1645017,5,3,2892,259,1985,3
891,2991,95060,1,640 El Rancho Dr,36.9751157,-122.0581096,1189166,3,2,1916,431,1958,0
892,2999,95060,1,646 El Rancho Dr,36.9762512,-122.052205,1015701,3,2.5,1633,389,1980,0
893,3000,95060,1,678 El Rancho Dr,36.9759137,-122.0526586,974953,3,2,1483,405,1979,0
894,3003,95060,1,700 El Rancho Dr,36.9765483,-122.0521795,1472233,3,2.5,2674,163,1986,5
895,3006,95060,1,906 El Rancho Dr,36.9763102,-122.0529192,989683,3,2,1626,507,1979,0
896,3007,95060,1,950 El Rancho Dr,36.9764007,-122.052993,983706,3,2,1626,163,1979,0
897,3010,95060,1,1010 El Rancho Dr,36.9761545,-122.0512727,1267542,3,2,2106,373,1977,5
898,3011,95060,1,1111 El Rancho Dr,36.9758897,-122.0520274,1330765,2,2,2384,173,1983,5
899,3012,95060,1,1258 El Rancho Dr,36.9757388,-122.0520274,1005823,3,2,1625,158,1978,0
900,3015,95060,1,1268 El Rancho Dr,36.9767353,-122.0518498,1244893,3,2,2042,291,1977,5
901,3016,95060,1,1388 El Rancho Dr,36.9769553,-122.0514946,1044530,3,2,1675,358,1977,0
902,3020,95060,1,1606 El Rancho Dr,36.9671096,-122.0578877,1764462,3,3.5,2907,138,1990,3
903,3021,95060,1,1770 El Rancho Dr,36.9667531,-122.0577066,1050195,2,2.5,1400,450,1997,0
904,3023,95060,1,2000 El Rancho Dr,36.9666435,-122.0579321,1071665,3,2.5,1427,269,1997,0
905,3025,95060,1,2096 El Rancho Dr,37.0033433,-122.0280947,1342493,4,3,2552,202,1940,5
906,3028,95060,1,2099 El Rancho Dr,37.0024882,-122.0302485,1239375,4,2,2636,189,1966,5
907,3032,95060,1,2222 El Rancho Dr,37.0012307,-122.0309811,1204363,3,2.5,2463,522,1958,0
908,3033,95060,1,2474 El Rancho Dr,37.0645376,-122.1248142,985204,4,3,1960,218,1954,0
909,3037,95060,1,2810 El Rancho Dr,37.0648928,-122.1272544,697520,2,1.5,1418,461,1946,4
910,3047,95060,1,2844 El Rancho Dr,36.9596201,-122.0366228,870646,2,2,1073,549,1973,2
911,3048,95060,1,2870 El Rancho Dr,36.9597142,-122.0370571,911557,3,2,1141,160,1900,2
912,3054,95060,1,2904 El Rancho Dr,36.9603824,-122.0369758,1312501,4,3,1383,307,1998,5
913,3057,95060,1,2910 El Rancho Dr,36.9604266,-122.0380525,770013,2,1.5,1111,431,1971,2
914,3072,95060,1,2996 El Rancho Dr,37.060256,-122.139278,1032684,3,2,2133,340,1988,0
915,3074,95060,1,151 El Refugio Way,37.060476,-122.134723,954318,4,2,1608,482,1986,2
916,3079,95060,1,255 El Refugio Way,36.9532757,-122.0518098,1659237,3,3,1822,165,1971,3
917,3080,95060,1,213 Elm St,36.9528187,-122.05165,1285996,4,2,1710,137,1973,5
918,3081,95060,1,311 Elm St #A,36.9528286,-122.0518054,1282752,4,2,1701,247,1973,5
919,3087,95060,1,314 Elm St,36.9539051,-122.0369313,1713911,3,3,1626,892,1933,3
920,3093,95060,1,316 Elm St,36.9547818,-122.0371534,983678,2,2,779,834,1942,0
921,3098,95060,1,123 Emeline Ave,36.9554495,-122.0378194,1387157,3,2,1778,470,2014,5
922,3099,95060,1,127 Emeline Ave,36.9555476,-122.0372422,1341218,2,2,1794,295,1947,5
923,3100,95060,1,135 Emeline Ave,36.9555871,-122.0378638,963887,2,1.5,896,725,1935,2
924,3101,95060,1,139 Emeline Ave,36.9556677,-122.0372349,220563,3,2,1859,119,1947,4
925,3106,95060,1,311 Emeline Ave,36.956544,-122.038019,1604982,3,2,2378,155,1987,3
926,3107,95060,1,317 Emeline Ave,36.956826,-122.0375086,2045690,3,3,1557,217,1939,1
927,3112,95060,1,403 Emeline Ave,36.9585474,-122.0382924,1330452,3,3,1801,308,1900,5
928,3113,95060,1,408 Emeline Ave,36.9588436,-122.0378108,887651,3,2,942,228,1972,2
929,3115,95060,1,413 Emeline Ave,36.9751747,-122.0390405,902252,3,2,1534,349,1963,2
