,City,Lat,Lon,Street,Trulia Est,Zip Code,Beds,Baths,Sqft,Price_Per_Sqft,Year Built,Heating Type,Parking Spots
1868,2,37.011384,-122.0305149,9 Lawridge Rd,2230085,95060,4,4.5,4801,224,1967,0,2
1869,2,37.0111671,-122.029982,10 Lawridge Rd,908375,95060,3,2.0,1527,472,1973,0,2
1874,2,36.9898112,-122.0189021,141 Lee St,909675,95060,2,2.0,1518,201,1977,3,1
1879,2,36.9601612,-122.0272288,614 Lighthouse Ave,1387036,95060,3,2.0,1500,325,1952,0,2
1886,2,36.956045,-122.0281169,211 Lighthouse Ave,2186657,95060,4,2.5,2552,372,2006,0,2
1894,2,36.9599645,-122.0276951,607 Lighthouse Ave,1365458,95060,2,1.5,1598,469,1967,0,2
1896,2,36.9601612,-122.0272288,614 Lighthouse Ave,1387036,95060,3,2.0,1500,325,1952,0,2
1898,2,36.9604173,-122.0276951,621 Lighthouse Ave,1584228,95060,3,2.0,2002,199,1908,0,2
1903,2,36.979753,-122.0461446,103 Limestone Ln,1804908,95060,3,3.0,3791,448,1984,0,3
1904,2,36.9799405,-122.0462112,105 Limestone Ln,1594687,95060,4,2.5,4024,174,1982,0,4
1908,2,36.980305,-122.04752,113 Limestone Ln,846841,95060,3,2.5,1726,345,1983,0,2
1913,2,36.9813505,-122.0475432,122 Limestone Ln,906123,95060,3,2.5,2000,222,1981,0,2
1914,2,36.981194,-122.047464,124 Limestone Ln,832691,95060,3,2.5,1756,470,1981,0,2
1928,2,36.9756831,-122.0587312,101 Lisa Ct,1854048,95060,3,3.0,3324,206,1995,0,2
1931,2,36.9761264,-122.0592639,104 Lisa Ct,1515004,95060,4,3.0,2609,186,1994,0,2
1934,2,36.9756556,-122.0595746,107 Lisa Ct,2158577,95060,4,3.5,4141,314,1991,0,3
1936,2,36.9756643,-122.0597966,109 Lisa Ct,2118466,95060,2,3.0,4203,309,1962,0,3
1947,2,36.9781907,-122.0379772,100 Longview Dr,1665683,95060,3,3.0,2834,127,1963,0,2
1951,2,36.9651815,-122.0487389,111 Los Altos Ct,1387032,95060,2,2.0,3392,236,1977,0,4
1952,2,36.9651358,-122.0492748,114 Los Altos Ct,1096449,95060,3,2.0,1710,263,1955,0,2
1954,2,36.9647735,-122.0498519,128 Los Altos Ct,1055427,95060,3,2.0,1539,367,1970,0,2
1956,2,36.9646052,-122.0494079,133 Los Altos Ct,944449,95060,2,2.0,1269,298,1956,0,2
1963,2,36.9987484,-122.0305815,5 Lyle Way,819352,95060,3,2.0,1360,360,1964,0,2
1986,2,36.973704,-122.044746,115 Majors St,1304679,95060,3,2.0,1808,434,1940,0,2
1991,2,36.9742315,-122.0455008,209 Majors St,1143996,95060,4,2.5,1730,293,1957,0,1
1992,2,36.9744056,-122.0456118,215 Majors St,1211667,95060,4,2.0,1750,160,1960,0,2
1997,2,36.9754745,-122.0463222,307 Majors St,1276921,95060,3,2.0,1786,454,1956,3,2
1998,2,36.9757995,-122.0464332,315 Majors St,1355325,95060,3,2.0,2573,240,1957,0,2
2019,2,37.0569321,-122.1180702,121 McGivern Way,836010,95060,2,2.0,1736,161,1973,3,2
2024,2,36.9752222,-122.0549354,352 Meder St,1348786,95060,3,3.0,2317,410,1998,0,2
2025,2,36.9744047,-122.0595635,517 Meder St,998919,95060,3,2.0,1691,373,1967,0,1
2026,2,36.950312,-122.0482536,114 Merced Ave,1958302,95060,3,2.0,2125,296,1978,0,2
2029,2,36.9634492,-122.0464776,237 Miramar Dr,999415,95060,3,2.5,1444,364,1990,0,1
2037,2,37.0222926,-122.0348666,185 Montclair Dr,1314814,95060,4,3.0,2608,286,1970,0,2
2039,2,36.9657503,-122.0561674,211 Mountain Way,1120874,95060,3,2.5,1811,159,1996,0,1
2043,2,36.9546093,-122.0325797,116 National St,1390520,95060,2,2.0,1679,339,1959,0,2
2044,2,36.9566716,-122.0326241,216 National St,1861751,95060,3,3.0,3188,168,1985,0,1
2049,2,36.9760088,-122.054041,724 Nobel Dr #A,396677,95060,2,2.0,880,395,1992,0,2
2050,2,36.9763013,-122.054139,730 Nobel Dr #A,401169,95060,2,2.0,880,330,1992,0,2
2052,2,36.9764203,-122.0561563,1013 Nobel Dr,893326,95060,2,4.5,1144,267,1997,0,1
2055,2,36.9728942,-122.0528931,115 Northrop Pl,1232722,95060,3,2.0,2070,152,1966,0,2
2056,2,36.9732264,-122.0531424,120 Northrop Pl,1168737,95060,2,2.0,1845,163,1969,0,2
2057,2,36.9728152,-122.0530929,121 Northrop Pl,1000063,95060,3,2.0,1620,491,1966,0,2
2058,2,36.9727862,-122.0533149,127 Northrop Pl,1058084,95060,3,2.5,1731,251,1966,0,2
2063,2,36.9726733,-122.0544736,209 Northrop Pl,976789,95060,3,2.0,1459,391,1969,0,2
2067,2,36.9728751,-122.0554015,232 Northrop Pl,1282481,95060,4,2.5,2005,304,1970,0,2
2069,2,36.972369,-122.0555791,239 Northrop Pl,1278643,95060,3,2.5,2093,373,1965,0,2
2070,2,36.9727232,-122.0558122,244 Northrop Pl,1758716,95060,5,3.5,3088,126,1980,0,2
2073,2,37.0621176,-122.1470265,270 Northwest Dr,881340,95060,3,2.0,1864,494,1990,0,2
2075,2,37.0271014,-122.0273398,141 Oak Acres,1259911,95060,3,3.0,2420,167,1961,0,3
2078,2,37.0302872,-122.0283122,420 Oak Acres,1938991,95060,4,4.0,4146,312,1949,0,2
2081,2,37.01569509999999,-122.0326686,71 Oak Knoll Dr,1508725,95060,4,3.0,3256,415,2016,0,2
2083,2,37.01671049999999,-122.0321135,98 Oak Knoll Dr,1145815,95060,3,2.0,2343,354,1968,0,2
2085,2,37.0173138,-122.0321135,106 Oak Knoll Dr,1112166,95060,3,2.0,2084,380,1965,0,2
2086,2,37.0173264,-122.032824,109 Oak Knoll Dr,1010257,95060,4,2.0,1885,392,1965,0,2
2088,2,37.0178162,-122.0321357,114 Oak Knoll Dr,1384524,95060,4,3.0,2581,308,1967,0,2
2091,2,37.0183174,-122.0322245,122 Oak Knoll Dr,1102598,95060,3,2.0,1720,398,1964,0,2
2093,2,37.0191839,-122.0329794,133 Oak Knoll Dr,940305,95060,2,2.0,1630,537,1964,0,2
2095,2,37.0195193,-122.0324909,138 Oak Knoll Dr,975883,95060,3,2.0,1590,233,1964,0,2
2099,2,37.000769,-122.02812,6 Oak Rd,1117654,95060,3,2.0,2326,299,1960,0,2
2100,2,37.0010297,-122.0288275,7 Oak Rd,1072797,95060,4,3.0,2093,308,1960,0,2
2104,2,37.0017672,-122.0290717,15 Oak Rd,1269203,95060,4,3.0,2530,271,1960,0,2
2108,2,37.0029989,-122.0298044,23 Oak Rd,2105245,95060,5,3.5,3714,242,1972,0,2
2110,2,37.0037214,-122.0294713,26 Oak Rd,1867192,95060,4,3.5,2617,166,1972,0,2
2111,2,37.0035223,-122.0300708,27 Oak Rd,896901,95060,3,2.0,1443,667,1960,0,2
2112,2,37.0037973,-122.0301596,29 Oak Rd,1027368,95060,4,2.0,1874,227,1962,0,2
2118,2,36.9699841,-122.0170813,213 Ocean St,877711,95060,4,2.0,1614,214,1975,1,2
2121,2,36.9705547,-122.0168148,226 Ocean St,703971,95060,2,1.5,994,170,1991,0,2
2130,2,36.972551,-122.018464,357 Ocean St,554365,95060,2,1.5,1066,310,1979,0,1
2131,2,36.9729338,-122.0174366,358 Ocean St,793374,95060,2,1.5,1168,685,1947,0,1
2142,2,36.98685520000001,-122.0251845,1710 Ocean St,689805,95060,3,2.5,1536,279,1995,0,2
2144,2,36.9870755,-122.0253865,1722 Ocean St,661785,95060,2,2.5,1478,183,1995,0,2
2148,2,36.9891814,-122.0265516,1844 Ocean St #A,819483,95060,4,2.0,1270,204,1900,1,1
2159,2,36.9975157,-122.0320469,2126 Ocean Street Ext,1176703,95060,3,2.0,2094,193,1975,0,2
2163,2,36.9949699,-122.0280947,125 Old Graham Hill Rd,943191,95060,3,2.0,1616,277,1971,0,3
2165,2,36.9951474,-122.0280059,145 Old Graham Hill Rd,933968,95060,3,2.0,1637,219,1972,3,1
2168,2,36.996063,-122.0274083,210 Old Graham Hill Rd,1349209,95060,3,3.0,2414,294,1970,0,1
2187,2,37.01202019999999,-122.0286498,23 Panorama Ln,1675356,95060,4,2.5,3313,253,1990,0,3
2201,2,36.9552799,-122.0287377,123 Phelan Ct,1988649,95060,3,3.5,2548,383,1999,0,2
2202,2,36.9554753,-122.0287525,127 Phelan Ct,2175367,95060,3,2.5,2743,372,1999,0,2
2203,2,36.9555651,-122.029205,130 Phelan Ct,1849486,95060,2,2.0,2092,664,2003,3,1
2207,2,36.9561113,-122.0286498,146 Phelan Ct,2236415,95060,3,2.5,2673,299,1999,0,2
2209,2,37.0128449,-122.0303595,115 Pied Piper Ln,1071955,95060,4,3.0,2218,104,1966,0,2
2210,2,37.0124457,-122.0301818,122 Pied Piper Ln,916053,95060,3,3.0,1376,159,1972,0,2
2212,2,37.0126901,-122.029871,135 Pied Piper Ln,1098728,95060,3,3.0,1904,173,1966,0,2
2213,2,37.042717,-122.149693,70 Pine Flat Rd,850482,95060,2,2.5,1689,219,1960,0,2
2224,2,37.05413,-122.152642,930 Pine Flat Rd,739311,95060,2,2.0,1323,238,1981,3,2
2226,2,37.0546926,-122.1531612,950 Pine Flat Rd,782546,95060,3,2.0,1710,168,1978,1,2
2237,2,37.061602,-122.1496127,1425 Pine Flat Rd,961506,95060,3,2.5,2051,177,1989,0,2
2253,2,37.0738196,-122.1428258,2572 Pine Flat Rd,1199070,95060,5,2.5,2920,193,1923,0,1
2259,2,37.080876,-122.139217,3235 Pine Flat Rd,866275,95060,3,2.0,1836,163,1975,0,2
2267,2,36.9739054,-122.0317804,104 Pine Pl,1314595,95060,3,1.5,2426,124,1918,3,1
2268,1,37.044978,-122.1099399,41 Pineridge Rd,992973,95060,3,3.0,1996,589,1976,0,2
2271,1,37.0438944,-122.1122797,250 Pineridge Rd,941796,95060,3,2.0,2004,266,1977,3,2
2274,1,37.0427835,-122.1172715,495 Pineridge Rd,966236,95060,3,2.0,2001,136,1977,0,2
2278,2,36.9568349,-122.0340895,106 Plateau Ave,1848649,95060,3,2.5,2424,192,2003,0,2
2281,2,36.9564239,-122.0345779,117 Plateau Ave,1328366,95060,4,2.0,1457,463,1948,3,1
2297,2,36.95624830000001,-122.0389577,230 Plateau Ave,1816993,95060,3,3.5,2649,164,1991,0,2
2300,2,36.9562169,-122.0393129,236 Plateau Ave,1395660,95060,3,2.0,1884,425,1986,0,1
2303,2,36.9562201,-122.040528,300 Plateau Ave,1402863,95060,3,2.0,1834,534,1978,0,2
2311,2,36.9559189,-122.0414283,330 Plateau Ave,1207029,95060,3,2.0,1344,199,1962,0,2
2313,2,36.9558889,-122.0417915,336 Plateau Ave,1198979,95060,3,2.0,1375,272,1963,0,2
2314,2,36.9553121,-122.0421774,347 Plateau Ave,1729506,95060,4,3.0,2388,406,1950,1,2
2324,2,36.9885426,-122.0209894,352 Plymouth St,1299244,95060,4,3.0,2508,141,1950,1,1
2328,2,37.0041416,-122.0320247,20 Ridge Ln,1922655,95060,4,3.0,3521,409,1969,0,6
2329,2,37.024949,-122.0370583,106 Ridgeview Ct,1367957,95060,3,3.0,2444,144,1972,0,2
2331,2,37.0252612,-122.0365708,110 Ridgeview Ct,1091273,95060,3,2.0,1698,212,1969,0,2
2334,2,36.9702607,-122.035244,218 Rigg St,856538,95060,3,2.0,1398,191,1983,0,1
2338,2,36.970147,-122.0359989,233 Rigg St,1431277,95060,3,2.5,2382,109,1950,0,2
2344,2,36.9710914,-122.0373754,322 Rigg St,1097879,95060,5,1.5,1905,147,1900,3,2
2349,2,37.0223369,-122.0359101,7 Rincon Ct,1104386,95060,2,2.0,1998,353,1963,0,2
2350,2,37.0216971,-122.0358435,10 Rincon Ct,1412990,95060,4,3.0,3164,242,1965,0,2
2351,2,37.0221935,-122.0361987,11 Rincon Ct,1124421,95060,3,2.0,2136,304,1972,0,2
2396,2,36.9914226,-122.0324909,1322 River St,1010499,95060,5,3.0,1906,192,1970,0,1
2397,2,36.99929100000001,-122.037838,1639 River St,898550,95060,3,2.0,1431,140,1974,1,2
2399,2,36.9999993,-122.0380858,1653 River St,940505,95060,2,2.0,1540,201,1968,0,2
2418,2,36.97245849999999,-122.0216556,820 Riverside Ave,813628,95060,2,2.0,1320,477,1954,1,2
2419,2,36.9725337,-122.0219871,823 Riverside Ave,1428888,95060,5,2.0,2472,192,1900,3,2
2421,2,36.9727291,-122.0220108,827 Riverside Ave,1564910,95060,4,4.0,2563,146,1952,1,3
2426,2,36.993584,-122.021329,47 S Circle Dr,1456632,95060,5,3.0,2812,260,1951,0,2
2427,2,36.9510724,-122.0522494,143 Sacramento Ave,1177438,95060,4,2.0,1387,595,1957,1,2
2439,2,36.9572332,-122.042304,127 Seaside St,1078888,95060,3,2.0,1214,648,1961,0,2
2445,2,36.9586718,-122.0420376,204 Seaside St,974390,95060,3,2.0,1290,167,1949,1,2
2455,2,36.9596923,-122.0426592,237 Seaside St,1067813,95060,3,2.0,1596,501,1965,0,1
2459,2,36.96028099999999,-122.0428035,255 Seaside St,956999,95060,2,2.0,1375,348,1900,3,2
2481,2,36.972703,-122.0522824,102 Segre Pl,1158547,95060,4,2.0,1845,344,1966,0,2
2486,2,36.9725512,-122.0530929,126 Segre Pl,1297911,95060,4,2.5,2112,107,1966,0,2
2489,2,36.9720282,-122.0535147,139 Segre Pl,1061040,95060,4,2.0,1845,148,1966,0,2
2490,2,36.9723885,-122.0537589,144 Segre Pl,1308580,95060,4,3.0,2048,173,1966,0,2
2491,2,36.9719653,-122.054225,203 Segre Pl,1073825,95060,4,2.0,1845,159,1966,0,2
2495,2,36.9720137,-122.0557567,244 Segre Pl,1330531,95060,3,2.5,2093,156,1966,0,2
2496,2,36.9720346,-122.0560009,250 Segre Pl,1085696,95060,4,2.0,1845,312,1965,0,2
2497,2,36.9715564,-122.0560231,251 Segre Pl,1037110,95060,3,2.5,1731,367,1966,0,2
2498,2,36.9716782,-122.056245,257 Segre Pl,1331340,95060,3,2.5,2067,135,1978,0,2
2499,2,36.961753,-122.0503292,102 Serra Ct,843956,95060,2,2.0,1242,179,1977,0,2
2502,2,36.962061,-122.0503403,114 Serra Ct,833254,95060,2,1.5,1303,506,1977,0,2
2516,2,36.9692862,-122.0514058,127 Seton Way,1046439,95060,4,2.0,1635,222,1977,0,2
2518,2,36.9696744,-122.0514946,135 Seton Way,986135,95060,3,2.0,1426,403,1977,0,2
2523,2,36.9807051,-122.0399063,224 Sheldon Ave,1082981,95060,3,2.0,1642,411,1958,0,2
2527,2,36.9816232,-122.0406168,250 Sheldon Ave,1457577,95060,3,2.0,2393,323,1959,0,2
2528,2,36.9815117,-122.0412384,251 Sheldon Ave,1149003,95060,3,2.0,1800,475,1959,0,2
2564,2,36.9722585,-122.0403947,126 Sherman St,1370019,95060,3,2.5,2352,176,1919,0,2
2569,2,36.9724018,-122.0415492,147 Sherman St,1338923,95060,4,3.0,2146,135,1937,0,1
2570,2,36.9725443,-122.0416713,201 Sherman St,1033484,95060,3,2.0,1634,240,1938,3,2
2572,2,36.9727721,-122.0419488,213 Sherman St,1375540,95060,3,2.5,2261,383,1949,0,2
2584,2,37.0135142,-122.0308923,308 Sims Rd,978242,95060,2,2.0,1736,288,1968,0,1
2585,2,37.0130338,-122.0310478,330 Sims Rd,1014414,95060,3,2.5,1788,238,1962,3,2
2588,2,37.012786,-122.031206,420 Sims Rd,1138115,95060,3,3.0,2044,261,1965,0,2
2589,2,37.0142991,-122.031292,422 Sims Rd,1458993,95060,2,3.0,2666,156,1970,0,1
2591,2,37.0124316,-122.0309811,455 Sims Rd,1200184,95060,5,2.0,2506,146,1964,0,2
2592,2,37.0115365,-122.033268,507 Sims Rd,1251304,95060,3,3.0,2485,221,1970,0,2
2593,2,37.01198309999999,-122.0336011,574 Sims Rd,910890,95060,3,2.0,1536,482,1960,0,2
2602,2,37.017501,-122.123028,2510 Smith Grade,1266332,95060,3,2.5,2170,161,1978,3,2
2613,2,37.0346819,-122.148588,4799 Smith Grade,1005109,95060,2,3.0,1649,275,1969,1,2
2615,2,36.9614522,-122.0586743,124 Southview Ter,929245,95060,3,2.5,1548,425,2002,0,2
2642,2,37.061663,-122.1234832,200 Spaten Way,793033,95060,3,2.0,1436,212,1991,0,2
2643,2,37.0287204,-122.0253415,180 Spiker Ln,1454428,95060,3,2.0,2374,262,1984,0,2
2650,2,36.9756664,-122.0439912,148 Spring St,1084233,95060,3,2.5,1487,457,1940,0,1
2653,2,36.9758346,-122.0444352,173 Spring St,1370556,95060,3,2.5,2152,534,1959,0,2
2654,2,36.9765962,-122.0440356,207 Spring St,1335810,95060,3,2.0,2048,118,1959,0,2
2655,2,36.9764504,-122.0435601,210 Spring St,1339382,95060,3,2.5,2052,341,1965,0,2
2658,2,36.9781586,-122.043858,303 Spring St,1343817,95060,3,2.0,1832,382,1959,0,2
2659,2,36.9781308,-122.0432919,306 Spring St,1351669,95060,2,2.0,2075,162,1947,3,2
2662,2,37.00775,-122.0198348,205 Stone Crst,1097748,95060,3,2.0,2236,291,1989,0,2
2663,2,36.98811200000001,-122.01532,111 Stoney Creek Rd,679743,95060,3,2.5,1673,341,1985,0,2
2664,2,36.987087,-122.014946,132 Stoney Creek Rd,683394,95060,2,1.5,1546,272,1985,0,2
2671,2,36.9914871,-122.019365,117 Sutphen St,826327,95060,3,2.0,1332,353,1990,0,1
2681,2,36.9906369,-122.01781,156 Sutphen St,1037945,95060,3,4.0,2139,269,1976,0,1
2682,2,36.94980899999999,-122.0554459,204 Swanton Blvd,1854000,95060,3,2.5,2882,643,2008,0,2
2691,2,36.9513237,-122.0544248,252 Swanton Blvd,1852357,95060,4,2.0,2474,163,1972,0,2
2694,2,36.9517812,-122.0541584,268 Swanton Blvd,1756839,95060,3,2.5,2138,180,1973,0,2
2696,2,36.9521498,-122.0539365,280 Swanton Blvd,1281640,95060,3,2.0,1612,545,1975,0,2
2697,2,36.9525783,-122.0538921,290 Swanton Blvd,1869330,95060,3,2.5,2445,378,1996,0,2
2718,2,36.9549314,-122.048076,334 Swift St,1291323,95060,3,2.0,1056,829,1973,0,1
2721,2,36.955433,-122.0481648,354 Swift St,1071298,95060,3,2.0,1050,204,1995,0,2
2722,2,36.9555462,-122.0481648,358 Swift St,1070305,95060,3,2.0,1050,438,1995,0,2
2724,2,36.9561255,-122.0481204,412 Swift St,1343891,95060,3,2.0,1672,105,1949,1,1
2725,2,36.9563606,-122.0483424,420 Swift St,1054856,95060,3,1.5,1080,342,1973,0,2
2726,2,36.9569377,-122.0484312,508 Swift St,968642,95060,2,2.0,988,572,1966,1,1
2727,2,36.9570375,-122.0484756,512 Swift St,1069775,95060,2,2.0,1243,174,1966,1,4
2733,2,36.9958047,-122.0284516,45 Tanglewood Trl,900660,95060,3,2.0,1581,598,1974,0,2
2742,2,36.9907933,-122.026052,311 Tanner Heights Dr,807438,95060,3,2.0,1288,259,1946,1,2
2745,1,37.045435,-122.104404,240 Tassett Ct,1186100,95060,4,2.5,2506,269,1983,3,4
2805,2,36.9764551,-122.0495522,211 Village Cir,1020479,95060,3,2.5,1884,138,1994,0,2
2807,2,36.9768446,-122.0479844,317 Village Cir,1042663,95060,2,1.5,2066,119,1996,0,1
2811,2,36.95247,-122.0344222,924 W Cliff Dr,2369892,95060,3,3.0,3761,175,1982,0,3
2813,2,36.9524545,-122.0348259,932 W Cliff Dr,2297015,95060,3,3.5,2459,569,2015,1,1
2816,2,36.9527693,-122.035688,958 W Cliff Dr,1833148,95060,4,2.5,2425,616,1979,0,2
2833,2,36.9505583,-122.0458285,1406 W Cliff Dr,1203789,95060,3,2.0,1355,886,1956,1,1
2841,2,36.9499195,-122.0505623,2002 W Cliff Dr,2000425,95060,3,2.5,2342,747,2001,0,2
2842,2,36.9498748,-122.0509619,2016 W Cliff Dr,1332557,95060,2,1.5,1548,420,1966,0,2
2848,2,36.9503241,-122.0526046,2124 W Cliff Dr,1966464,95060,3,2.0,2128,916,1975,0,2
2849,2,36.9500547,-122.0536257,2218 W Cliff Dr,2834922,95060,4,3.5,2850,412,1996,0,2
2860,2,36.9579995,-122.0368788,124 Walk Cir,887508,95060,2,1.5,994,171,1900,3,1
2871,2,36.9591464,-122.0364429,209 Walk Cir,909277,95060,2,2.0,1068,282,1938,1,1
2890,2,36.9610303,-122.0381594,325 Walk Cir,961957,95060,3,2.0,1717,151,1952,0,1
2904,2,36.9586977,-122.0402995,1137 Walk Cir,763431,95060,2,1.5,912,204,1989,1,1
2914,2,36.9726822,-122.0290717,219 Walnut Ave,2101737,95060,7,2.0,3155,165,1948,3,2
2929,2,36.972736,-122.034067,440 Walnut Ave,563020,95060,2,1.5,1080,162,1979,0,1
2931,2,36.9732268,-122.0389628,815 Walnut Ave,819586,95060,2,1.5,1085,668,1908,3,3
2939,2,36.9702595,-122.0338675,215 Weeks Ave,1356883,95060,5,1.5,2445,303,1910,3,1
2946,2,36.9637109,-122.0566446,376 Western Dr,913407,95060,2,2.0,1645,143,1975,0,1
2949,2,36.9644708,-122.0563449,410 Western Dr,1017572,95060,4,2.0,1728,165,1971,1,1
2955,2,36.9652004,-122.0563338,434 Western Dr,1256079,95060,3,2.5,2180,202,1963,0,2
2957,2,36.9661545,-122.0564226,502 Western Dr,952921,95060,3,2.0,1161,170,1974,0,2
2972,2,36.96933070000001,-122.058154,702 Western Dr,1716043,95060,4,3.0,3085,311,1989,0,2
2974,2,36.9709312,-122.0586646,749 Western Dr,1195232,95060,4,2.5,1860,301,1977,3,2
2975,2,36.9708845,-122.0577545,760 Western Dr,1613785,95060,6,3.0,2912,309,1978,3,2
2977,2,36.9723447,-122.0576657,810 Western Dr,1790033,95060,3,3.0,2658,159,1998,0,1
2978,2,36.97184,-122.057879,820 Western Dr,789457,95060,2,2.0,1170,191,1998,0,1
2979,2,36.9720492,-122.0580208,832 Western Dr,1407539,95060,5,3.0,2658,310,1998,0,1
2981,2,36.9723847,-122.0582369,836 Western Dr,798995,95060,2,2.0,1170,491,1998,0,1
2982,2,36.972411,-122.058168,838 Western Dr,789699,95060,2,2.0,1170,329,1998,0,1
2984,2,36.973008,-122.0578433,854 Western Dr,1283888,95060,4,2.5,1987,184,1980,0,2
2985,2,36.9730143,-122.0581984,858 Western Dr,1341508,95060,3,3.0,2028,153,1979,0,2
2987,2,36.973988,-122.058598,921 Western Dr,2268812,95060,4,3.0,4032,207,1976,0,2
2988,2,36.9742253,-122.0586868,925 Western Dr,952099,95060,3,2.0,1208,493,1956,0,2
2990,2,36.974891,-122.0587312,1005 Western Dr,1645017,95060,5,3.0,2892,259,1985,0,2
2991,2,36.9751157,-122.0581096,1010 Western Dr,1189166,95060,3,2.0,1916,431,1958,0,2
3000,2,36.9759137,-122.0526586,111 Westmoor Ct,974953,95060,3,2.0,1483,405,1979,0,2
3003,2,36.9765483,-122.0521795,116 Westmoor Ct,1472233,95060,3,2.5,2674,163,1986,0,2
3006,2,36.9763102,-122.0529192,123 Westmoor Ct,989683,95060,3,2.0,1626,507,1979,0,2
3007,2,36.9764007,-122.052993,127 Westmoor Ct,983706,95060,3,2.0,1626,163,1979,0,2
3010,2,36.9761545,-122.0512727,105 Westmoor Dr,1267542,95060,3,2.0,2106,373,1977,0,2
3011,2,36.9758897,-122.0520274,116 Westmoor Dr,1330765,95060,2,2.0,2384,173,1983,0,2
3012,2,36.97573879999999,-122.0520274,120 Westmoor Dr,1005823,95060,3,2.0,1625,158,1978,0,2
3015,2,36.9767353,-122.0518498,115 Westmoor Pl,1244893,95060,3,2.0,2042,291,1977,0,2
3016,2,36.9769553,-122.0514946,118 Westmoor Pl,1044530,95060,3,2.0,1675,358,1977,0,2
3020,2,36.9671096,-122.0578877,130 Westview Ct,1764462,95060,3,3.5,2907,138,1990,0,2
3021,2,36.9667531,-122.0577066,135 Westview Ct,1050195,95060,2,2.5,1400,450,1997,0,2
3023,2,36.9666435,-122.0579321,165 Westview Ct,1071665,95060,3,2.5,1427,269,1997,0,2
3025,2,37.0033433,-122.0280947,2 Westwood Rd,1342493,95060,4,3.0,2552,202,1940,0,2
3028,2,37.00248819999999,-122.0302485,16 Westwood Rd,1239375,95060,4,2.0,2636,189,1966,0,2
3032,2,37.0012307,-122.0309811,33 Westwood Rd,1204363,95060,3,2.5,2463,522,1958,0,2
3033,2,37.0645376,-122.1248142,151 Wild Iris Ln,985204,95060,4,3.0,1960,218,1954,3,2
3047,2,36.9596201,-122.0366228,220 Wilkes Cir,870646,95060,2,2.0,1073,549,1973,1,1
3048,2,36.9597142,-122.0370571,221 Wilkes Cir,911557,95060,3,2.0,1141,160,1900,3,1
3054,2,36.9603824,-122.0369758,242 Wilkes Cir,1312501,95060,4,3.0,1383,307,1998,0,1
3057,2,36.9604266,-122.0380525,311 Wilkes Cir,770013,95060,2,1.5,1111,431,1971,3,1
3072,2,37.060256,-122.139278,310 Winter Creek Rd,1032684,95060,3,2.0,2133,340,1988,0,2
3074,2,37.060476,-122.134723,551 Winter Creek Rd,954318,95060,4,2.0,1608,482,1986,1,2
3079,2,36.9532757,-122.0518098,418 Woodland Way,1659237,95060,3,3.0,1822,165,1971,1,1
3080,2,36.9528187,-122.05165,419 Woodland Way,1285996,95060,4,2.0,1710,137,1973,0,1
3081,2,36.9528286,-122.0518054,423 Woodland Way,1282752,95060,4,2.0,1701,247,1973,0,1
3087,2,36.9539051,-122.0369313,208 Woodrow Ave,1713911,95060,3,3.0,1626,892,1933,0,3
3093,2,36.9547818,-122.0371534,308 Woodrow Ave,983678,95060,2,2.0,779,834,1942,3,1
3107,2,36.956826,-122.0375086,516 Woodrow Ave,2045690,95060,3,3.0,1557,217,1939,3,2
3112,2,36.9585474,-122.0382924,803 Woodrow Ave,1330452,95060,3,3.0,1801,308,1900,0,2
3115,2,36.9751747,-122.0390405,119 Woodside Ave,902252,95060,3,2.0,1534,349,1963,0,2
